Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","404","Kenya","5910","Export quantity","0111","Wheat","2020","2020","t","1039.27","A","Official value",""
"TCL","Crops and livestock products","404","Kenya","5922","Export value","0111","Wheat","2020","2020","1000 USD","482","A","Official value",""
"TCL","Crops and livestock products","404","Kenya","5610","Import quantity","0111","Wheat","2021","2021","t","1889865.42","A","Official value",""
"TCL","Crops and livestock products","404","Kenya","5622","Import value","0111","Wheat","2021","2021","1000 USD","567588","A","Official value",""
"TCL","Crops and livestock products","404","Kenya","5910","Export quantity","0111","Wheat","2021","2021","t","1048.81","A","Official value",""
"TCL","Crops and livestock products","404","Kenya","5922","Export value","0111","Wheat","2021","2021","1000 USD","350","A","Official value",""
"TCL","Crops and livestock products","404","Kenya","5610","Import quantity","0111","Wheat","2022","2022","t","1676537.75","A","Official value",""
"TCL","Crops and livestock products","404","Kenya","5622","Import value","0111","Wheat","2022","2022","1000 USD","660529","A","Official value",""
"TCL","Crops and livestock products","404","Kenya","5910","Export quantity","0111","Wheat","2022","2022","t","1520.85","A","Official value",""
"TCL","Crops and livestock products","404","Kenya","5922","Export value","0111","Wheat","2022","2022","1000 USD","372","A","Official value",""
"TCL","Crops and livestock products","404","Kenya","5610","Import quantity","0111","Wheat","2023","2023","t","2036933.44","A","Official value",""
"TCL","Crops and livestock products","404","Kenya","5622","Import value","0111","Wheat","2023","2023","1000 USD","666760","A","Official value",""
"TCL","Crops and livestock products","404","Kenya","5910","Export quantity","0111","Wheat","2023","2023","t","19348.67","A","Official value",""
"TCL","Crops and livestock products","404","Kenya","5922","Export value","0111","Wheat","2023","2023","1000 USD","5246","A","Official value",""
"TCL","Crops and livestock products","706","Somalia","5610","Import quantity","0113","Rice","2020","2020","t","12","X","Value from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","706","Somalia","5622","Import value","0113","Rice","2020","2020","1000 USD","9","X","Value from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","706","Somalia","5610","Import quantity","0113","Rice","2021","2021","t","173.82","X","Value from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","706","Somalia","5622","Import value","0113","Rice","2021","2021","1000 USD","100","X","Value from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","706","Somalia","5610","Import quantity","0113","Rice","2022","2022","t","275.86","X","Value from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","706","Somalia","5622","Import value","0113","Rice","2022","2022","1000 USD","188","X","Value from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","706","Somalia","5610","Import quantity","23161.02","Rice, milled","2020","2020","t","523001.92","X","Value from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","706","Somalia","5622","Import value","23161.02","Rice, milled","2020","2020","1000 USD","231067","X","Value from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","706","Somalia","5910","Export quantity","23161.02","Rice, milled","2020","2020","t","0","X","Value from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","706","Somalia","5922","Export value","23161.02","Rice, milled","2020","2020","1000 USD","0","X","Value from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","706","Somalia","5610","Import quantity","23161.02","Rice, milled","2021","2021","t","495632.21","X","Value from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","706","Somalia","5622","Import value","23161.02","Rice, milled","2021","2021","1000 USD","219796","X","Value from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","706","Somalia","5610","Import quantity","23161.02","Rice, milled","2022","2022","t","615401.64","X","Value from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","706","Somalia","5622","Import value","23161.02","Rice, milled","2022","2022","1000 USD","270778","X","Value from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","706","Somalia","5610","Import quantity","23161.02","Rice, milled","2023","2023","t","484445.87","X","Value from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","706","Somalia","5622","Import value","23161.02","Rice, milled","2023","2023","1000 USD","252662","X","Value from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","706","Somalia","5610","Import quantity","F0030","Rice, paddy (rice milled equivalent)","2020","2020","t","523527.96","X","Value from external organization",""
"TCL","Crops and livestock products","706","Somalia","5622","Import value","F0030","Rice, paddy (rice milled equivalent)","2020","2020","1000 USD","231323","X","Value from external organization",""
"TCL","Crops and livestock products","706","Somalia","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2020","2020","t","0","X","Value from external organization",""
"TCL","Crops and livestock products","706","Somalia","5922","Export value","F0030","Rice, paddy (rice milled equivalent)","2020","2020","1000 USD","0","X","Value from external organization",""
"TCL","Crops and livestock products","706","Somalia","5610","Import quantity","F0030","Rice, paddy (rice milled equivalent)","2021","2021","t","496799.45","X","Value from external organization",""
"TCL","Crops and livestock products","706","Somalia","5622","Import value","F0030","Rice, paddy (rice milled equivalent)","2021","2021","1000 USD","220372","X","Value from external organization",""
"TCL","Crops and livestock products","706","Somalia","5610","Import quantity","F0030","Rice, paddy (rice milled equivalent)","2022","2022","t","618548.58","X","Value from external organization",""
"TCL","Crops and livestock products","706","Somalia","5622","Import value","F0030","Rice, paddy (rice milled equivalent)","2022","2022","1000 USD","272144","X","Value from external organization",""
"TCL","Crops and livestock products","706","Somalia","5610","Import quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","484673.38","X","Value from external organization",""
"TCL","Crops and livestock products","706","Somalia","5622","Import value","F0030","Rice, paddy (rice milled equivalent)","2023","2023","1000 USD","252793","X","Value from external organization",""
"TCL","Crops and livestock products","706","Somalia","5610","Import quantity","0141","Soya beans","2023","2023","t","20.98","X","Value from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","706","Somalia","5622","Import value","0141","Soya beans","2023","2023","1000 USD","16","X","Value from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","706","Somalia","5610","Import quantity","0111","Wheat","2020","2020","t","75413.52","X","Value from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","706","Somalia","5622","Import value","0111","Wheat","2020","2020","1000 USD","19797","X","Value from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","706","Somalia","5610","Import quantity","0111","Wheat","2021","2021","t","73265.06","X","Value from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","706","Somalia","5622","Import value","0111","Wheat","2021","2021","1000 USD","23292","X","Value from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","706","Somalia","5910","Export quantity","0111","Wheat","2021","2021","t","38.59","X","Value from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","706","Somalia","5922","Export value","0111","Wheat","2021","2021","1000 USD","16","X","Value from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","706","Somalia","5610","Import quantity","0111","Wheat","2022","2022","t","133873.01","X","Value from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","706","Somalia","5622","Import value","0111","Wheat","2022","2022","1000 USD","47726","X","Value from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","706","Somalia","5610","Import quantity","0111","Wheat","2023","2023","t","2215.41","X","Value from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","706","Somalia","5622","Import value","0111","Wheat","2023","2023","1000 USD","900","X","Value from external organization","Estimated data using trading partners database"
"TCL","Crops and livestock products","764","Thailand","5610","Import quantity","0113","Rice","2020","2020","t","0.23","I","Value imputed by a receiving agency",""
"TCL","Crops and livestock products","764","Thailand","5622","Import value","0113","Rice","2020","2020","1000 USD","1","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5910","Export quantity","0113","Rice","2020","2020","t","0.06","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5922","Export value","0113","Rice","2020","2020","1000 USD","1","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5910","Export quantity","0113","Rice","2021","2021","t","0.06","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5922","Export value","0113","Rice","2021","2021","1000 USD","0","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5610","Import quantity","0113","Rice","2022","2022","t","0","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5622","Import value","0113","Rice","2022","2022","1000 USD","1","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5910","Export quantity","0113","Rice","2022","2022","t","0.01","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5922","Export value","0113","Rice","2022","2022","1000 USD","0","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5610","Import quantity","0113","Rice","2023","2023","t","0","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5622","Import value","0113","Rice","2023","2023","1000 USD","0","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5910","Export quantity","0113","Rice","2023","2023","t","0.01","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5922","Export value","0113","Rice","2023","2023","1000 USD","0","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5610","Import quantity","23161.02","Rice, milled","2020","2020","t","21294.19","I","Value imputed by a receiving agency",""
"TCL","Crops and livestock products","764","Thailand","5622","Import value","23161.02","Rice, milled","2020","2020","1000 USD","13599","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5910","Export quantity","23161.02","Rice, milled","2020","2020","t","4946596.91","I","Value imputed by a receiving agency",""
"TCL","Crops and livestock products","764","Thailand","5922","Export value","23161.02","Rice, milled","2020","2020","1000 USD","3292167","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5610","Import quantity","23161.02","Rice, milled","2021","2021","t","14601.02","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5622","Import value","23161.02","Rice, milled","2021","2021","1000 USD","10470","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5910","Export quantity","23161.02","Rice, milled","2021","2021","t","5231762.07","I","Value imputed by a receiving agency",""
"TCL","Crops and livestock products","764","Thailand","5922","Export value","23161.02","Rice, milled","2021","2021","1000 USD","2946171","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5610","Import quantity","23161.02","Rice, milled","2022","2022","t","12654.09","I","Value imputed by a receiving agency",""
"TCL","Crops and livestock products","764","Thailand","5622","Import value","23161.02","Rice, milled","2022","2022","1000 USD","12325","I","Value imputed by a receiving agency",""
"TCL","Crops and livestock products","764","Thailand","5910","Export quantity","23161.02","Rice, milled","2022","2022","t","6785757.14","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5922","Export value","23161.02","Rice, milled","2022","2022","1000 USD","3544301","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5610","Import quantity","23161.02","Rice, milled","2023","2023","t","15394.48","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5622","Import value","23161.02","Rice, milled","2023","2023","1000 USD","12399","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5910","Export quantity","23161.02","Rice, milled","2023","2023","t","7652708.62","I","Value imputed by a receiving agency",""
"TCL","Crops and livestock products","764","Thailand","5922","Export value","23161.02","Rice, milled","2023","2023","1000 USD","4580042","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5610","Import quantity","F0030","Rice, paddy (rice milled equivalent)","2020","2020","t","45235.21","E","Estimated value",""
"TCL","Crops and livestock products","764","Thailand","5622","Import value","F0030","Rice, paddy (rice milled equivalent)","2020","2020","1000 USD","18369","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2020","2020","t","5665164.43","E","Estimated value",""
"TCL","Crops and livestock products","764","Thailand","5922","Export value","F0030","Rice, paddy (rice milled equivalent)","2020","2020","1000 USD","3710031","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5610","Import quantity","F0030","Rice, paddy (rice milled equivalent)","2021","2021","t","25211.45","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5622","Import value","F0030","Rice, paddy (rice milled equivalent)","2021","2021","1000 USD","11923","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2021","2021","t","6065096.91","E","Estimated value",""
"TCL","Crops and livestock products","764","Thailand","5922","Export value","F0030","Rice, paddy (rice milled equivalent)","2021","2021","1000 USD","3341979","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5610","Import quantity","F0030","Rice, paddy (rice milled equivalent)","2022","2022","t","13610.5","E","Estimated value",""
"TCL","Crops and livestock products","764","Thailand","5622","Import value","F0030","Rice, paddy (rice milled equivalent)","2022","2022","1000 USD","12485","E","Estimated value",""
"TCL","Crops and livestock products","764","Thailand","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2022","2022","t","7684732.4","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5922","Export value","F0030","Rice, paddy (rice milled equivalent)","2022","2022","1000 USD","3955232","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5610","Import quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","15714.26","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5622","Import value","F0030","Rice, paddy (rice milled equivalent)","2023","2023","1000 USD","12669","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","8759655.25","E","Estimated value",""
"TCL","Crops and livestock products","764","Thailand","5922","Export value","F0030","Rice, paddy (rice milled equivalent)","2023","2023","1000 USD","5147343","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5610","Import quantity","0141","Soya beans","2020","2020","t","4044715.3","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5622","Import value","0141","Soya beans","2020","2020","1000 USD","1602980","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5910","Export quantity","0141","Soya beans","2020","2020","t","1718.41","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5922","Export value","0141","Soya beans","2020","2020","1000 USD","1068","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5610","Import quantity","0141","Soya beans","2021","2021","t","3996771.48","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5622","Import value","0141","Soya beans","2021","2021","1000 USD","2266639","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5910","Export quantity","0141","Soya beans","2021","2021","t","942.35","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5922","Export value","0141","Soya beans","2021","2021","1000 USD","588","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5610","Import quantity","0141","Soya beans","2022","2022","t","3022180.26","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5622","Import value","0141","Soya beans","2022","2022","1000 USD","2014661","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5910","Export quantity","0141","Soya beans","2022","2022","t","935.35","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5922","Export value","0141","Soya beans","2022","2022","1000 USD","570","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5610","Import quantity","0141","Soya beans","2023","2023","t","3284969.31","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5622","Import value","0141","Soya beans","2023","2023","1000 USD","2012814","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5910","Export quantity","0141","Soya beans","2023","2023","t","299.23","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5922","Export value","0141","Soya beans","2023","2023","1000 USD","294","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5610","Import quantity","0111","Wheat","2020","2020","t","3096831.8","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5622","Import value","0111","Wheat","2020","2020","1000 USD","778636","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5910","Export quantity","0111","Wheat","2020","2020","t","9.27","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5922","Export value","0111","Wheat","2020","2020","1000 USD","20","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5610","Import quantity","0111","Wheat","2021","2021","t","2675271.28","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5622","Import value","0111","Wheat","2021","2021","1000 USD","797693","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5910","Export quantity","0111","Wheat","2021","2021","t","16.07","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5922","Export value","0111","Wheat","2021","2021","1000 USD","36","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5610","Import quantity","0111","Wheat","2022","2022","t","1615852.13","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5622","Import value","0111","Wheat","2022","2022","1000 USD","680523","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5910","Export quantity","0111","Wheat","2022","2022","t","35.55","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5922","Export value","0111","Wheat","2022","2022","1000 USD","39","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5610","Import quantity","0111","Wheat","2023","2023","t","3713929.42","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5622","Import value","0111","Wheat","2023","2023","1000 USD","1333016","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5910","Export quantity","0111","Wheat","2023","2023","t","16.34","A","Official value",""
"TCL","Crops and livestock products","764","Thailand","5922","Export value","0111","Wheat","2023","2023","1000 USD","33","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5610","Import quantity","0113","Rice","2020","2020","t","93.32","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5622","Import value","0113","Rice","2020","2020","1000 USD","101","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5910","Export quantity","0113","Rice","2020","2020","t","1373402.31","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5922","Export value","0113","Rice","2020","2020","1000 USD","466718","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5610","Import quantity","0113","Rice","2021","2021","t","99.55","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5622","Import value","0113","Rice","2021","2021","1000 USD","97","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5910","Export quantity","0113","Rice","2021","2021","t","1507154.28","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5922","Export value","0113","Rice","2021","2021","1000 USD","511177","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5610","Import quantity","0113","Rice","2022","2022","t","589.24","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5622","Import value","0113","Rice","2022","2022","1000 USD","376","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5910","Export quantity","0113","Rice","2022","2022","t","962618.23","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5922","Export value","0113","Rice","2022","2022","1000 USD","373591","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5610","Import quantity","0113","Rice","2023","2023","t","176.02","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5622","Import value","0113","Rice","2023","2023","1000 USD","133","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5910","Export quantity","0113","Rice","2023","2023","t","1150889.73","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5922","Export value","0113","Rice","2023","2023","1000 USD","475921","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5610","Import quantity","23161.02","Rice, milled","2020","2020","t","1089887.77","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5622","Import value","23161.02","Rice, milled","2020","2020","1000 USD","1195720","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5910","Export quantity","23161.02","Rice, milled","2020","2020","t","1601622.02","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5922","Export value","23161.02","Rice, milled","2020","2020","1000 USD","1198472","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5610","Import quantity","23161.02","Rice, milled","2021","2021","t","883104.76","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5622","Import value","23161.02","Rice, milled","2021","2021","1000 USD","952212","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5910","Export quantity","23161.02","Rice, milled","2021","2021","t","1640473.38","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5922","Export value","23161.02","Rice, milled","2021","2021","1000 USD","1249581","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5610","Import quantity","23161.02","Rice, milled","2022","2022","t","1178827.53","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5622","Import value","23161.02","Rice, milled","2022","2022","1000 USD","1312976","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5910","Export quantity","23161.02","Rice, milled","2022","2022","t","1297735.68","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5922","Export value","23161.02","Rice, milled","2022","2022","1000 USD","1146327","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5610","Import quantity","23161.02","Rice, milled","2023","2023","t","1242717.18","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5622","Import value","23161.02","Rice, milled","2023","2023","1000 USD","1334614","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5910","Export quantity","23161.02","Rice, milled","2023","2023","t","1397348.52","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5922","Export value","23161.02","Rice, milled","2023","2023","1000 USD","1392026","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5610","Import quantity","F0030","Rice, paddy (rice milled equivalent)","2020","2020","t","1182701.26","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5622","Import value","F0030","Rice, paddy (rice milled equivalent)","2020","2020","1000 USD","1284207","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2020","2020","t","2791900.73","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5922","Export value","F0030","Rice, paddy (rice milled equivalent)","2020","2020","1000 USD","1888783","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5610","Import quantity","F0030","Rice, paddy (rice milled equivalent)","2021","2021","t","953880.34","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5622","Import value","F0030","Rice, paddy (rice milled equivalent)","2021","2021","1000 USD","1017750","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2021","2021","t","2837554.78","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5922","Export value","F0030","Rice, paddy (rice milled equivalent)","2021","2021","1000 USD","1927008","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5610","Import quantity","F0030","Rice, paddy (rice milled equivalent)","2022","2022","t","1292002.99","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5622","Import value","F0030","Rice, paddy (rice milled equivalent)","2022","2022","1000 USD","1405742","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2022","2022","t","2124681.07","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5922","Export value","F0030","Rice, paddy (rice milled equivalent)","2022","2022","1000 USD","1702065","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5610","Import quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","1334075.19","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5622","Import value","F0030","Rice, paddy (rice milled equivalent)","2023","2023","1000 USD","1422519","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5910","Export quantity","F0030","Rice, paddy (rice milled equivalent)","2023","2023","t","2281744","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5922","Export value","F0030","Rice, paddy (rice milled equivalent)","2023","2023","1000 USD","2013442","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5610","Import quantity","24230.02","Rice-fermented beverages","2020","2020","t","8530.36","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5622","Import value","24230.02","Rice-fermented beverages","2020","2020","1000 USD","57179","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5610","Import quantity","24230.02","Rice-fermented beverages","2021","2021","t","11938.73","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5622","Import value","24230.02","Rice-fermented beverages","2021","2021","1000 USD","97162","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5610","Import quantity","24230.02","Rice-fermented beverages","2022","2022","t","14395.5","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5622","Import value","24230.02","Rice-fermented beverages","2022","2022","1000 USD","118745","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5610","Import quantity","24230.02","Rice-fermented beverages","2023","2023","t","10390.6","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5622","Import value","24230.02","Rice-fermented beverages","2023","2023","1000 USD","83763","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5610","Import quantity","0141","Soya beans","2020","2020","t","422311.52","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5622","Import value","0141","Soya beans","2020","2020","1000 USD","292516","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5910","Export quantity","0141","Soya beans","2020","2020","t","64571020.84","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5922","Export value","0141","Soya beans","2020","2020","1000 USD","25851456","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5610","Import quantity","0141","Soya beans","2021","2021","t","569701.88","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5622","Import value","0141","Soya beans","2021","2021","1000 USD","436144","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5910","Export quantity","0141","Soya beans","2021","2021","t","53050523.42","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5922","Export value","0141","Soya beans","2021","2021","1000 USD","27522855","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5610","Import quantity","0141","Soya beans","2022","2022","t","478443.73","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5622","Import value","0141","Soya beans","2022","2022","1000 USD","518569","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5910","Export quantity","0141","Soya beans","2022","2022","t","57332027.18","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5922","Export value","0141","Soya beans","2022","2022","1000 USD","34489753","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5610","Import quantity","0141","Soya beans","2023","2023","t","662987.17","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5622","Import value","0141","Soya beans","2023","2023","1000 USD","523593","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5910","Export quantity","0141","Soya beans","2023","2023","t","48718703.23","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5922","Export value","0141","Soya beans","2023","2023","1000 USD","28006467","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5610","Import quantity","0111","Wheat","2020","2020","t","1909894.95","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5622","Import value","0111","Wheat","2020","2020","1000 USD","467784","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5910","Export quantity","0111","Wheat","2020","2020","t","26131625.6","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5922","Export value","0111","Wheat","2020","2020","1000 USD","6318111","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5610","Import quantity","0111","Wheat","2021","2021","t","1450818.24","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5622","Import value","0111","Wheat","2021","2021","1000 USD","402258","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5910","Export quantity","0111","Wheat","2021","2021","t","24014160.15","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5922","Export value","0111","Wheat","2021","2021","1000 USD","7286461","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5610","Import quantity","0111","Wheat","2022","2022","t","1677097.86","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5622","Import value","0111","Wheat","2022","2022","1000 USD","710962","A","Official value",""
"TCL","Crops and livestock products","840","United States of America","5910","Export quantity","0111","Wheat","2022","2022","t","20917589.34","A","Official value",""
